name,symbol,quote,category,market_cap,price,volume_24h,circulating_supply
Digital Reserve Currency,DRC,0.00014377780684669597,Desconocida,143777.80684669598,0.00014377780684669597,53.22177783,1000000000
BlackHat,BLKC,0.013863845023589633,pos,149173.14557981197,0.013863845023589633,8770.89304158,10759868.22746436
Carbon,CARBON,0.004075807196236296,collectibles-nfts,143422.4311715267,0.004075807196236296,59.10742104,35188718.27498774
Agatech,AGATA,0.01811571585929327,binance-smart-chain,143329.94987688988,0.01811571585929327,2747.96744461,7911912.01
x42 Protocol,X42,0.007101213323551834,Desconocida,143209.35955775095,0.007101213323551834,0.00019157,20166886
Autobahn Network,TXL,0.0021283651009050488,bnb-chain,142751.13432916155,0.0021283651009050488,4.10550683,67070792.63255125
My Master War,MAT,0.0019638684609660584,gaming,140823.16298960324,0.0019638684609660584,47.55147901,71707024.06429505
NFTrade,NFTD,0.004288452677389322,avalanche-ecosystem,140408.97894598165,0.004288452677389322,0,32741174.84991308
Hawksight,HAWK,0.00013316068620773121,defi,137407.9707995684,0.00013316068620773121,6725.56233809,1031895935
Gravity Finance,GFI,0.00038530754797523435,Desconocida,135731.21568779205,0.00038530754797523435,237.22779928,352267212
Internxt,INXT,0.12064994692049837,distributed-computing,135042.7616884323,0.12064994692049837,45206.4904496,1119294
Goons of Balatroon,GOB,0.0007012485646434948,polygon-ecosystem,134906.55720413208,0.0007012485646434948,274.91047801,192380511
LiteDoge,LDOGE,8.133966e-06,hybrid-pow-pos,133580.71542389083,8.133966e-06,0,16422580992.333977
Playcent,PCNT,0.003642822537116826,collectibles-nfts,133492.09236530584,0.003642822537116826,127.23333952,36645236.21591526
DEXGame,DXGM,0.00020861810010879787,Desconocida,132046.83173650692,0.00020861810010879787,732.90295625,632959612.17
Dawn Protocol,DAWN,0.0017685282356756,cosmos-ecosystem,131692.1571382612,0.0017685282356756,34.16317676,74464266.09522189
AGA Token,AGA,0.012116713424054954,polygon-ecosystem,131381.32978961308,0.012116713424054954,0.37461182,10842984
Club Atletico Independiente,CAI,0.13711377348784856,sports,131167.69758677454,0.13711377348784856,883.68520882,956634
Fortuna Sittard Fan Token,FOR,0.21979286536628906,sports,130967.53510007993,0.21979286536628906,624.8612698,595868
Salad,SALD,0.0017068742110477235,collectibles-nfts,129058.0369591323,0.0017068742110477235,432175.4387863,75610748.656114
Swop,SWOP,0.03399647046971049,Desconocida,128303.38084644159,0.03399647046971049,228.3962988,3774020.62842832
Centaur,CNTR,2.577095562877184e-05,cosmos-ecosystem,127011.08101799383,2.577095562877184e-05,254.65073306,4928458333
Dinamo Zagreb Fan Token,DZG,0.14329921990056682,sports,126908.36852990018,0.14329921990056682,976.98166286,885618
hiENS4,HIENS4,0.00021328571421795332,Desconocida,126675.29124546949,0.00021328571421795332,3535.34614585,593923000
CryptoSoul,SOUL,0.0003958103716404356,Desconocida,126630.55696847377,0.0003958103716404356,0,319927334
Deutsche eMark,DEM,0.0023474274015732282,mineable,125947.79208765794,0.0023474274015732282,0.10437528,53653540.894704
HEROcoin,PLAY,0.0007080866215487812,gambling,125348.07684656067,0.0007080866215487812,0,177023648
Mytheria,MYRA,0.006618559670217637,Desconocida,125081.7112669635,0.006618559670217637,4410.75536923,18898630.14
Mithril,MITH,0.00012500365522409205,media,125003.65522409204,0.00012500365522409205,86.55336313,1000000000
X-CASH,XCASH,1.9798336281328386e-06,Desconocida,124373.89812193337,1.9798336281328386e-06,230.0567228,62820378619
MakiSwap,MAKI,0.0017999801084444854,heco-ecosystem,124147.72044524246,0.0017999801084444854,0,68971718
Nvidia Inu,NINU,1.7308364924562357e-05,memes,124097.48749808404,1.7308364924562357e-05,2853.96832404,7169798420.53
NextDAO,NAX,4.721447464550488e-05,Desconocida,123647.45386875125,4.721447464550488e-05,112.40134441,2618846334.6700244
GameCredits,GAME,0.0006264682828866451,collectibles-nfts,121423.38841549974,0.0006264682828866451,41.50593846,193822084.4254144
CRYPTO20,C20,0.00299348745500151,services,120791.5943298402,0.00299348745500151,0,40351461.67992853
NeverSurrenderOne's,NSO,0.00018690023289932373,memes,120216.36607050707,0.00018690023289932373,888.93332227,643211430
PengyOS,POS,0.0001196735113951449,memes,119159.39937549937,0.0001196735113951449,372.47092428,995704045
Zelwin,ZLW,0.0016459450688934972,marketplace,119054.22577465232,0.0016459450688934972,73136.77501332,72331834.1691
SNOOPYBABE,SBABE,1.187070619771233e-05,memes,118707.06197712329,1.187070619771233e-05,2327.7727644,10000000000
TrueFeedBack,TFBX,3.211383905266244e-05,Desconocida,117582.58015055333,3.211383905266244e-05,3871.23869621,3661430200.1617894
Ravencoin Classic,RVC,8.16345321554323e-06,Desconocida,116606.23639589152,8.16345321554323e-06,24.28679688,14283935157.963917
Coreto,COR,0.0005097697314387709,education,116372.00540084449,0.0005097697314387709,32.6209775,228283474.329472
SmartCash,SMART,8.198969754902496e-05,mineable,115921.89618081554,8.198969754902496e-05,823.65289625,1413859297.52334
Atlas Protocol,ATP,4.4924144709995904e-05,marketing,115727.59333784149,4.4924144709995904e-05,278.89069925,2576066702.77
8PAY,8PAY,0.0019258743083884978,ethereum-ecosystem,115573.4023864136,0.0019258743083884978,0,60010875
ZAIBOT,ZAI,0.02198528264463132,ethereum-ecosystem,115314.71010636177,0.02198528264463132,18258.32301791,5245086.54131499
Virtual Versions,VV,0.0003037197959255753,collectibles-nfts,112627.69453692313,0.0003037197959255753,27574.88697857,370827638
GoWithMi,GMAT,4.128742305480688e-05,platform,112448.36106091927,4.128742305480688e-05,165.93397328,2723550000
Value Liquidity,VALUE,0.017983528485583416,defi,111860.73893293152,0.017983528485583416,0,6220177.482
Basis Cash,BAC,0.002035815560609493,defi,111104.92984530055,0.002035815560609493,9.73207303,54575145.21209248
L7,LSD,0.0026968964943686687,asset-management,110415.20896970738,0.0026968964943686687,61308.66220091,40941582
Kalao,KLO,0.0005808422570668228,vr-ar,110342.48566400615,0.0005808422570668228,9000.50979789,189969797
OpenBlox,OBX,4.227743499231712e-05,avalanche-ecosystem,109681.7588343089,4.227743499231712e-05,29769.21802463,2594333333
disBalancer,DDOS,0.016078923040903373,cybersecurity,109274.95499863352,0.016078923040903373,22.5842858,6796161.33
Defina Finance,FINA,0.00161122242188989,collectibles-nfts,109272.87102532116,0.00161122242188989,4291.98176402,67819855
Godcat Exploding Kittens,GODCAT,0.00013686373177017422,memes,109070.59984159218,0.00013686373177017422,16893.99593167,796928437
Novara Calcio Fan Token,NOV,0.2552267618856207,sports,108505.82941424336,0.2552267618856207,576.31862768,425135
FYDcoin,FYD,0.0001757111005742234,mineable,107883.61570441097,0.0001757111005742234,0,613982926.2456818
Swerve,SWRV,0.005853475162903637,defi,107354.36108590968,0.005853475162903637,261.77656525,18340277.88590738
Triall,TRL,0.0025337407846963336,health,107342.9809714177,0.0025337407846963336,0,42365415.44413852
DonaSwap,DONA,2.6812746672564233e-06,Desconocida,107185.86095078185,2.6812746672564233e-06,0,39975710903.373535
Swingby,SWINGBY,0.00011938889024606716,defi,106230.81279027041,0.00011938889024606716,3945.36225133,889788091.4323165
Realvirm,RVM,1.171435320872558,Desconocida,105429.17887853023,1.171435320872558,170596.86384118,90000
Alliance Fan Token,ALL,0.06932718884217062,sports,105320.75605400413,0.06932718884217062,1201.44527843,1519184
Jarvis Network,JRT,0.003621600862177378,defi,105047.72070178261,0.003621600862177378,60.03792733,29005880.1893
Levante U.D. Fan Token,LEV,0.1037340158971738,sports,104628.82551830282,0.1037340158971738,1232.56612273,1008626
DeFine,DFA,0.00040627278802979105,collectibles-nfts,104626.99801452005,0.00040627278802979105,85.8307697,257528934
TROLLI CTO,TROLLICTO,0.00011370332396079534,solana-ecosystem,104524.46008349358,0.00011370332396079534,7728.15062526,919273566
ChronoBase,TIK,0.2608495006658259,Desconocida,104475.96370567792,0.2608495006658259,0,400522
Centric Swap,CNS,1.0517293945717414e-06,services,104330.56289901206,1.0517293945717414e-06,152918.61910131,99199055800.3705
Acorn Protocol,ACN,2.2274682429489326e-05,Desconocida,104294.81592840837,2.2274682429489326e-05,102.43637376,4682213372
Tidal Finance,TIDAL,0.00012048506826464987,polkastarter,104246.84125496911,0.00012048506826464987,59019.2170666,865226228.9131721
YFDAI.FINANCE,YF-DAI,26.09670387952952,ai-big-data,104021.46166380467,26.09670387952952,28402.5970474,3986
Darwinia Commitment Token,KTON,1.966868260040854,metaverse,100927.98086616764,1.966868260040854,116.46228979,51314.05235248
Coldstack,CLS,0.06679600858403445,distributed-computing,100526.32301875725,0.06679600858403445,56636.87659852,1504975
MotaCoin,MOTA,0.001757038061949005,mineable,99761.27242021832,0.001757038061949005,0,56778094.10090839
hiBEANZ,HIBEANZ,0.0006004597814715469,Desconocida,99512.39820393505,0.0006004597814715469,6435.71601544,165727000
Nyzo,NYZO,0.00832315418190888,Desconocida,99209.09506404432,0.00832315418190888,50.07498446,11919651.239873
Dogy,DOGY,1.1402153100120342e-07,memes,99184.39815985174,1.1402153100120342e-07,137718.98001877,869874288557
Orion Money,ORION,0.0010403304240350648,polkastarter,98832.08996645916,0.0010403304240350648,288.12272518,95000672.55855624
Teloscoin,TELOS,0.0005858797264748476,mineable,98076.16110268701,0.0005858797264748476,0,167399820.5959385
EveryCoin ,EVY,1.0410342806023695e-05,Desconocida,97649.01552050226,1.0410342806023695e-05,207.63776664,9380000000
Eminer,EM,6.495500222e-05,Desconocida,94477.05716301681,6.495500222e-05,0,1454500099.0536
Davis Cup Fan Token,DAVIS,0.17152060054285176,fan-token,93671.51645086438,0.17152060054285176,644.9296136,546124
Databroker,DTX,0.0011100963140976302,Desconocida,93538.1462484257,0.0011100963140976302,48.28669485,84261288.91749412
Xeno Token,XNO,7.89950695405605e-05,collectibles-nfts,93495.3209286422,7.89950695405605e-05,51515.90044803,1183558942
Cook Finance,COOK,0.00010625428052699298,asset-management,92827.00516183513,0.00010625428052699298,551.14331112,873630734.7001727
The Crypto Prophecies,TCP,0.0007939320747310808,collectibles-nfts,92717.38125053527,0.0007939320747310808,6436.38199195,116782511
Mochi Market,MOMA,0.0023552896603769445,marketplace,92591.10473352455,0.0023552896603769445,81.15708519,39311982
Universidad de Chile Fan Token,UCH,0.07959788348545516,sports,92526.49011269673,0.07959788348545516,1286.56326762,1162424
hiFRIENDS,HIFRIENDS,0.00034767671276878746,Desconocida,92084.26343708998,0.00034767671276878746,1760.53264848,264856000
Lanceria,LANC,0.00034089151906476644,bnb-chain,91751.82136380009,0.00034089151906476644,158.31681637,269152549.2201173
Gunstar Metaverse,GSTS,0.002928952072789348,gaming,91647.74718847542,0.002928952072789348,34940.9111971,31290285.71
Ubex,UBEX,2.75529742700886e-05,ai-big-data,91097.26197687008,2.75529742700886e-05,499.79136819,3306258739.3973255
DeFiner,FIN,0.0005389539383706117,defi,90544.26164626276,0.0005389539383706117,136656.55261605,168000000
Apron Network,APN,0.0009605810315076478,polkadot-ecosystem,89814.32644596507,0.0009605810315076478,3964.45687353,93500000
Hero Blaze: Three Kingdoms,MUDOL2,0.004113578242176521,Desconocida,89463.55170397446,0.004113578242176521,102147.59721752,21748353
APYSwap,APYS,0.0048940204462308385,defi,89027.30212212125,0.0048940204462308385,293.51395548,18191036
DOSE,DOSE,0.00010508458125224933,health,89710.93305197953,0.00010508458125224933,576471.3718143,853702151
Dragonball Z Tribute,DBZ,1.2732347308114692e-07,memes,88375.0073008978,1.2732347308114692e-07,796358.17250571,694098308523
SakeToken,SAKE,0.000867541892430831,decentralized-exchange-dex-token,88370.12110036853,0.000867541892430831,294.84913442,101862655.70733146
Traxx,TRAXX,0.001953253514109992,collectibles-nfts,87594.77467572658,0.001953253514109992,149577.18416604,44845573.83
ReapChain,REAP,6.25458107094842e-05,Desconocida,87251.40593973045,6.25458107094842e-05,3944.95993377,1395000000
Elpis Battle,EBA,0.003914231308510609,collectibles-nfts,86789.14855606925,0.003914231308510609,316.04595206,22172718.4
Beyond Protocol,BP,0.0005253672093241834,Desconocida,86716.96604433273,0.0005253672093241834,4.01631143,165059723
Nerve Finance,NRV,0.0018573942633933046,defi,85881.77060749331,0.0018573942633933046,1951.87029504,46237771
Seigniorage Shares,SHARE,0.0040910255406361035,rebase,85814.26140170672,0.0040910255406361035,91.76542631,20976222.35532748
Dexsport,DESU,0.0008301412482773768,Desconocida,85580.08893211851,0.0008301412482773768,271.15981274,103090996.99563834
DinoSwap,DINO,0.0005501523114809174,asset-management,85532.86603231389,0.0005501523114809174,63.29095208,155471247.22983316
Refinable,FINE,0.0020758145487915066,collectibles-nfts,85232.59871234962,0.0020758145487915066,3985.87831671,41059833
Petoshi,PETOSHI,0.04853413369660973,blast-ecosystem,84945.0232054107,0.04853413369660973,298274.34889643,1750212
CropperFinance,CRP,0.003008736553472749,yield-farming,84638.7679857419,0.003008736553472749,1608.75321664,28131000
Refereum,RFR,1.6823553805672377e-05,media,84103.97539659661,1.6823553805672377e-05,654.52337227,4999180100
Ares Protocol,ARES,0.0003637690657747973,oracles,84095.84953686503,0.0003637690657747973,6018.16079569,231179221.78937343
XcelToken Plus,XLAB,1.8499507273590663e-06,medium-of-exchange,83247.48746237234,1.8499507273590663e-06,0,44999840391
PolkaWar,PWAR,0.0009998861451719404,collectibles-nfts,82812.73829630284,0.0009998861451719404,4166.77808091,82822168
TokenBot,TKB,0.00014001214772402538,telegram-bot,82459.56957132371,0.00014001214772402538,56898.10556385,588945823
Ritocoin,RITO,4.529426871308382e-05,Desconocida,82497.40972350707,4.529426871308382e-05,0,1821365308.8448396
Crypto Sports Network,CSPN,0.02995259874524686,mineable,81996.02290455421,0.02995259874524686,12.96018669,2737526.16933
SnowSwap,SNOW,0.1649044491790292,yield-farming,81727.11529783107,0.1649044491790292,52.31878109,495602.85186183
IG Gold,IGG,9.175421892260903e-06,Desconocida,81262.5066701641,9.175421892260903e-06,2.11967533,8856541707.22174
The HUSL,HUSL,0.0077967331595282085,gaming,80929.14733696182,0.0077967331595282085,3274.760292,10379879.07
Finxflo,FXF,0.0008857951923848225,polkastarter,80052.7563461245,0.0008857951923848225,109.04549653,90373888.9467201
Shadows,DOWS,0.0030193945905839167,defi,80013.95665047379,0.0030193945905839167,0,26500000
Cashtree Token,CTT,0.00039899559070519426,Desconocida,79799.11814103885,0.00039899559070519426,13632.39107949,200000000
ROCKI,ROCKI,0.009836179567663927,collectibles-nfts,79252.43250863248,0.009836179567663927,5562.35773549,8057237.26
e-Money,NGM,0.003989232139175541,cosmos-ecosystem,78828.3679905005,0.003989232139175541,106.34914479,19760286
Solrise Finance,SLRS,0.0005140815635714987,asset-management,78217.86886544486,0.0005140815635714987,278.06740754,152150698.270599
Finblox,FBX,3.88968016724273e-05,Desconocida,77835.00615076839,3.88968016724273e-05,60746.82565431,2001064427
FXDX,FXDX,0.002000239118820457,Desconocida,76791.3540314395,0.002000239118820457,77.8510575,38391087
Axis DeFi,AXIS,0.03678753598724098,Desconocida,76679.97679934108,0.03678753598724098,135.39655238,2084401
Spike,SPIKE,8.001972301672103e-05,solana-ecosystem,76656.09259937787,8.001972301672103e-05,47011.84173081,957964983
Polinate,POLI,0.0004962667602736532,collectibles-nfts,76571.14727769393,0.0004962667602736532,0,154294330
Apollon Limassol,APL,0.18846724670427123,sports,76142.65234099262,0.18846724670427123,796.81426808,404010
Gemie,GEM,0.00012400635665497575,content-creation,76056.22737064291,0.00012400635665497575,0,613325231.24
Sentinel Chain,SENC,0.0003852741945062232,Desconocida,76002.91161351276,0.0003852741945062232,124.16445744,197269665.856858
Genesis Shards,GS,0.006299578057070351,collectibles-nfts,75790.1480096767,0.006299578057070351,8.00128084,12030988
Peruvian National Football Team Fan Token,FPFT,0.0033399402071047097,sports,75749.8372172544,0.0033399402071047097,15768.14081585,22679998
KeyFi,KEYFI,0.02803871646947799,bnb-chain,75380.08847206124,0.02803871646947799,6.41846322,2688428.64309133
Vodra,VDR,0.0005249648380891959,Desconocida,75145.58576535518,0.0005249648380891959,0,143144036.1584509
WOWswap,WOW,0.07494864966268788,avalanche-ecosystem,74947.64599289597,0.07494864966268788,0.16011648,999986.60856738
Polis,POLIS,0.007618324865457604,Desconocida,74902.53638068371,0.007618324865457604,3.04973729,9831890.566954
FreedomCoin,FREED,0.011298037608934277,mineable,74616.61631053952,0.011298037608934277,0,6604387.318691
TitanSwap,TITAN,0.0007999464199454414,Desconocida,74087.13287687104,0.0007999464199454414,0,92615119
Golff,GOF,0.007392346526287437,yield-aggregator,73918.56953354042,0.007392346526287437,1.24427473,9999337.73
Formation Fi,FORM,0.000903142377134811,injective-ecosystem,72028.32745955809,0.000903142377134811,0,79753014.899008
Art de Finance,ADF,0.0003939939103636811,polygon-ecosystem,71079.20990211109,0.0003939939103636811,13528.38277601,180406874.4019432
KOK,KOK,0.0006579742424204634,Desconocida,70622.62734925328,0.0006579742424204634,93005.12437228,107333422.49
Governor DAO,GDAO,0.023588420058141202,dao,68630.34583375508,0.023588420058141202,60.76203973,2909493.11842818
DeHive,DHV,0.016975784836051007,defi,68232.04517540251,0.016975784836051007,21199.05014255,4019375
Tate Stop,TME,2.7252468324720946e-05,memes,66712.53888573447,2.7252468324720946e-05,11.79063121,2447944828
Terran Coin,TRR,0.0028159281071308295,Desconocida,66606.15843615597,0.0028159281071308295,2344.21456009,23653359
Creaticles,CRE8,0.0008478432118396746,marketplace,66176.39590310659,0.0008478432118396746,35.00952602,78052634
MAGE,MAGE,5.3704659519858315e-06,memes,66109.19217644043,5.3704659519858315e-06,0,12309768420
Evadore,EVA,0.0003799410806148911,Desconocida,66042.65043215446,0.0003799410806148911,137946.53139398,173823400
Argon,ARGON,0.0006610452638829196,avalanche-ecosystem,65547.62355873176,0.0006610452638829196,197.75946094,99157542.0625677
PRivaCY Coin,PRCY,0.00443335722574093,mineable,64142.06061002442,0.00443335722574093,0.00548104,14468056
FrontFanz,FANX,0.0006533014038947579,social-token,63825.31352301793,0.0006533014038947579,4287.59600378,97696581
Aluna.Social,ALN,0.001691113243022127,dao-maker,63783.491490663604,0.001691113243022127,4415.43868694,37716865.94842014
FantomStarter,FS,0.0006092740290816068,launchpad,63063.73029075695,0.0006092740290816068,300.57324194,103506349
Castweet,CTT,0.03469883720969299,Desconocida,62248.0484100035,0.03469883720969299,14.15709499,1793952.00000001
Bunicorn,BUNI,0.0022122275216741546,collectibles-nfts,62051.29781414779,0.0022122275216741546,34.0003788,28049238.7
Hashgard,GARD,6.1979063160493685e-06,cosmos-ecosystem,61979.063160493686,6.1979063160493685e-06,214.89130011,10000000000
Bufficorn,BUFFI,1.4945338831423979e-07,memes,61616.026589168636,1.4945338831423979e-07,123948.32237809,412275876005
YENTEN,YTN,0.001467192835444594,mineable,61551.76950988896,0.001467192835444594,2.932e-05,41952065.21113997
Fractal ID,FCL,0.0036976338383327427,polkastarter,61363.235288961994,0.0036976338383327427,4.11098482,16595270.91428571
April,APRIL,0.000719256785486379,bnb-chain,60608.563585444244,0.000719256785486379,205.98743655,84265543
ZENZO,ZNZ,0.0020069375002823775,Desconocida,59539.826394753436,0.0020069375002823775,0.0058924,29667005.76693402
Ekta,EKTA,0.0016873744020140132,ethereum-ecosystem,58669.63395574153,0.0016873744020140132,2223.70517092,34769778.352519
SONM (BEP-20),SNM,0.00021143304392882913,bnb-chain,58632.97016270463,0.00021143304392882913,1620.05173882,277312235.93622
ZumCoin,ZUM,5.8567935398300175e-05,mineable,57913.11608228519,5.8567935398300175e-05,0,988819491.218842
MoneySwap,MSWAP,3.855741744137027e-05,Desconocida,57836.12616205541,3.855741744137027e-05,47.45971229,1500000000
Noir,NOR,0.002636458769136814,mineable,54735.38821465654,0.002636458769136814,0,20760949.82231681
Tachyon Protocol,IPX,0.00020495198996912524,Desconocida,54693.186927697105,0.00020495198996912524,0.00020527,266858530.8
EasyFi,EZ,0.008418053592007714,defi,53653.43264482424,0.008418053592007714,1092.66100579,6373615
Neblio,NEBL,0.002561685831599251,platform,53640.2109525669,0.002561685831599251,3935.78146696,20939418.2108114
Nerd AI,NERD,0.004013637513442152,telegram-bot,53125.76175428003,0.004013637513442152,33049.02632479,13236312.84
Duck DAO (DLP Duck Token),DUCK,0.0016723775622170117,dao,52377.51876289011,0.0016723775622170117,196.98509887,31319194.867369
TheForce Trade,FOC,0.0006418232626404954,collectibles-nfts,51474.225663767735,0.0006418232626404954,36.07799064,80200000
Curate,XCUR,0.006074634769810718,fashion,51198.502518355446,0.006074634769810718,62531.07619079,8428243.74772259
Bowled.io,BWLD,0.0012098688977885891,sports,50965.72731934432,0.0012098688977885891,28625.98790211,42125000
Busy DAO,BUSY,0.000406772754542257,okx-ventures-portfolio,50846.594317782125,0.000406772754542257,26.42014654,125000000
Galaxy Fight Club,GCOIN,0.0035297635780092607,Desconocida,50773.753586621824,0.0035297635780092607,82.54647776,14384463
404Aliens,404A,5.070439921148635,collectibles-nfts,50704.39921148635,5.070439921148635,35.38984217,10000
The Corgi of PolkaBridge,CORGIB,1.749128304326027e-09,doggone-doggerel,50672.469235814504,1.749128304326027e-09,15.97660599,28970127068717
Shard,SHARD,0.002930124948252924,asset-management,50105.136615125004,0.002930124948252924,0,17100000
Pascal,PASC,0.0012420034869099121,mineable,49389.409747676254,0.0012420034869099121,40.39174595,39765918.75
Blockchain Cuties Universe Governance,BCUG,0.03549511179296511,collectibles-nfts,48908.4153119902,0.03549511179296511,251.61647424,1377891.56989452
IQ Protocol,IQT,0.004396908512618499,marketplace,48638.324961349535,0.004396908512618499,253846.77934806,11061937
Swap,XWP,0.0027536347144317833,mineable,48019.60572782387,0.0027536347144317833,0,17438625.928179
ShopNEXT,NEXT,0.0034367698066906024,e-commerce,47838.92865468362,0.0034367698066906024,126.24559918,13919736.07355145
Bolivarcoin,BOLI,0.002402106878546875,mineable,47329.090156959566,0.002402106878546875,0.24654771,19703157.49879985
Amazy,AZY,0.0011422560186771559,Desconocida,46745.59507011845,0.0011422560186771559,67344.81828127,40923921
BidiPass,BDP,0.00012154171958121256,Desconocida,46991.83751712875,0.00012154171958121256,1.63245064,386631336.787443
Neutra Finance,NEU,0.05921898546633761,arbitrum-ecosytem,46222.05200828552,0.05921898546633761,210.94759923,780527.59
Yield Protocol,YIELD,0.0013316190652730854,defi,45288.02484707599,0.0013316190652730854,10806.36007792,34009745
Blockburn,BURN,2.2882376588652168e-05,Desconocida,45255.36762185158,2.2882376588652168e-05,0,1977738957.6
hiMOONBIRDS,HIMOONBIRDS,0.0009819342304830292,Desconocida,45154.245588762096,0.0009819342304830292,3327.90919019,45985000
Zoracles,ZORA,7.988627236340697,oracles,43641.87059212923,7.988627236340697,8.25202799,5463
Phoenix Token,PHX,0.001298985644927437,Desconocida,42814.02777776568,0.001298985644927437,0,32959585
Rapidz,RPZX,2.3063842095305534e-05,Desconocida,42614.180458252995,2.3063842095305534e-05,0,1847661819.837328
Berry Data,BRY,0.02105602526277391,oracles,42112.05052554782,0.02105602526277391,682.12991067,2000000
Sypool,SYP,0.0006410398871011757,solana-ecosystem,41901.35426680673,0.0006410398871011757,47109.83470324,65364660
Sakura,SKU,0.0007849474245714643,polkadot-ecosystem,41602.21350228761,0.0007849474245714643,13.12401215,53000000
Pawtocol,UPI,0.0001611017141681104,ai-big-data,41552.05927392616,0.0001611017141681104,6292.32978118,257924377.0837
Opacity,OPCT,0.0005102222545836964,filesharing,41050.49273701134,0.0005102222545836964,0,80456100
Verso,VSO,0.0004439402325979642,avalanche-ecosystem,41017.458140821625,0.0004439402325979642,2470.04962626,92394099.76605423
COGI,COGI,0.0006637492569898014,defi,40878.35668644598,0.0006637492569898014,35.66711633,61587047
Bitteam token,BTT,8.5743056e-05,Desconocida,39527.54864451389,8.5743056e-05,652.0302422,460999998
Billion Happiness,BHC,0.7815480964046038,bnb-chain,39077.404820230186,0.7815480964046038,100.11699024,50000
ADreward,AD,4.5396959331903794e-06,Desconocida,38912.76034062131,4.5396959331903794e-06,66.57925899,8571666674
Genesis Worlds,GENESIS,0.00023193798156422057,collectibles-nfts,38777.946676050495,0.00023193798156422057,200.11452787,167191015.52288622
Plasma Finance,PPAY,0.0003142161013911838,defi,38685.1223771663,0.0003142161013911838,0.40452892,123116295.46
Snowball,SNOB,0.006979535428044416,dapp,38334.51814039238,0.006979535428044416,0,5492416.87152425
Rublix,RBLX,0.0018422031275987134,Desconocida,38218.10909691937,0.0018422031275987134,0,20745871.35607361
NevaCoin,NEVA,0.00702815224779602,mineable,38174.3225936963,0.00702815224779602,2.50137107,5431630
AdaSwap,ASW,5.8596075261003575e-06,Desconocida,37238.65686018604,5.8596075261003575e-06,50.86241322,6355145237
NFTY Token,NFTY,0.00014290624291166693,dwf-labs-portfolio,36620.996698849376,0.00014290624291166693,19.67411651,256258900.61
TotemFi,TOTM,0.005947601632294357,prediction-markets,36361.703409317204,0.005947601632294357,0,6113675
WagyuSwap,WAG,0.0006556817973565336,decentralized-exchange-dex-token,35515.23952357568,0.0006556817973565336,1005.30805362,54165358.3594359
ETHA Lend,ETHA,0.0037042881413889084,defi,34670.00761357041,0.0037042881413889084,188.26183073,9359425.15545538
LiquidApps,DAPP,4.869356188427852e-05,platform,34567.671273110696,4.869356188427852e-05,74.51289876,709902293.7624
Pancake Bunny,BUNNY,0.06647185696097167,defi,33916.0685209105,0.06647185696097167,5482.70092235,510232
MetaverseX,METAX,0.012200229663416698,collectibles-nfts,33550.63157439592,0.012200229663416698,189958.71169122,2750000
SPORT,SPORT,0.0011371629954245654,Desconocida,33337.90732583119,0.0011371629954245654,53.53071322,29316736
SKYPlay,SKP,0.00021051826497076677,Desconocida,33076.3677662696,0.00021051826497076677,35.46226904,157118755.3292
DORK LORD,DLORD,3.518823607228587e-05,Desconocida,33050.337208678015,3.518823607228587e-05,1646.60880015,939243932
BitcoinPoS,BPS,0.005271114185847015,Desconocida,31598.922841932217,0.005271114185847015,0,5994733.1300042
Spaceswap MILK2,MILK2,0.004223606458682647,bnb-chain,31157.280287528127,0.004223606458682647,0,7376937.36202074
POLKARARE,PRARE,0.002724095503453287,art,31009.06749746658,0.002724095503453287,139.55655152,11383252.701
Sator,SAO,0.0005639448544840681,ethereum-ecosystem,30968.06846618114,0.0005639448544840681,606849.7166519,54913292
Scrypta,LYRA,0.0012303474255971798,Desconocida,30738.05343168001,0.0012303474255971798,0,24983230.58363822
Jade Currency,JADE,0.0005723455538468904,art,30707.711448523794,0.0005723455538468904,0,53652398
MMOCoin,MMO,0.0004417158843688067,mineable,30271.626137951855,0.0004417158843688067,0.00093371,68531893.93722783
SugarBounce,TIP,0.0021516820948515466,Desconocida,30184.119003638938,0.0021516820948515466,0,14028149.9185508
Zyberswap,ZYB,0.005298333406267711,arbitrum-ecosytem,29789.959051741298,0.005298333406267711,490.64044561,5622515
DinoX,DNXC,0.0008721829050249863,collectibles-nfts,29663.88255743721,0.0008721829050249863,59.17831649,34011080
BetU,BETU,0.00026930627876733514,gambling,28979.520184438195,0.00026930627876733514,34.43215412,107608037.64800005
Catman,CATMAN,2.9737867861538314e-05,memes,28262.66037996774,2.9737867861538314e-05,115.26884719,950392964
Rigel Protocol,RGP,0.01100749733496138,bnb-chain,27463.837940696663,0.01100749733496138,5.52072924,2495012
BitBall,BTB,4.499950271111214e-05,Desconocida,27300.864188335705,4.499950271111214e-05,0,606692575.3291503
Misbloc,MSB,0.00013301154033782414,Desconocida,26471.948777341342,0.00013301154033782414,50041.55406164,199019940
KamPay,KAMPAY,6.448157724403226e-05,Desconocida,26378.831750511486,6.448157724403226e-05,0,409090981.92
Nitro Network,NCash,3.5253069628359622e-06,retail,25823.61275570158,3.5253069628359622e-06,302.73871783,7325209698.881813
AirNFTs,AIRT,0.00022945427950290615,collectibles-nfts,25708.057475505604,0.00022945427950290615,356.06886928,112040000
